gene,rho,pval
ENSG00000115514.10,0.3007790507888932,1.836807296467682e-10
ENSG00000112335.13,0.3007159754294335,1.853686282158694e-10
ENSG00000116039.10,0.3006994919964058,1.858122082342516e-10
ENSG00000100994.10,0.3006584463696309,1.8692126836442687e-10
ENSG00000080819.5,0.3005713276361599,1.8929662941170392e-10
ENSG00000116883.8,0.30051644375725184,1.908081428206616e-10
ENSG00000071994.9,0.30050844785150477,1.9102933001697346e-10
ENSG00000083168.8,0.30036943143722594,1.949150141586007e-10
ENSG00000083099.9,0.30027609958758783,1.9756681384609897e-10
ENSG00000091483.6,0.30016962624868776,2.00634895115205e-10
ENSG00000079387.12,0.3001076385777024,2.0244240991736875e-10
ENSG00000101654.16,0.29994770957274114,2.0717934109769314e-10
ENSG00000106123.10,0.2999224762380028,2.0793651450768973e-10
ENSG00000107281.8,0.29980728812843765,2.1142730184426047e-10
ENSG00000117632.19,0.29972934904757176,2.1382154160000641e-10
ENSG00000116574.5,0.29959935905565455,2.1787359108035745e-10
ENSG00000120049.17,0.29949791187867697,2.21087739078225e-10
ENSG00000051620.9,0.29949422774841156,2.212053275659898e-10
ENSG00000118762.6,0.29931520233696196,2.2699332550105097e-10
ENSG00000119684.14,0.29923954963934773,2.2948329150438016e-10
ENSG00000006015.16,0.2992341461835359,2.296621497567846e-10
ENSG00000000460.15,0.2992267812963537,2.2990615130998117e-10
ENSG00000100519.10,0.29915748577749296,2.3221432901170233e-10
ENSG00000099974.7,0.2991471845404093,2.325593749330717e-10
ENSG00000006047.11,0.29908751083040797,2.345680206222546e-10
ENSG00000067560.9,0.29903190704868793,2.9019509992667476e-10
ENSG00000068878.13,0.29902697561317665,2.3662291528204684e-10
ENSG00000012048.18,0.2989019492819684,2.409226026479169e-10
ENSG00000099194.5,0.29879989968344395,2.4448839313874166e-10
ENSG00000082898.15,0.2986483078171079,2.498802764269165e-10
ENSG00000081386.11,0.29860413086148,2.5147323944615256e-10
ENSG00000110628.12,0.29849726281985034,2.5536774317810477e-10
ENSG00000012983.10,0.2984934173075691,2.555089705483345e-10
ENSG00000080839.10,0.2984675613421241,2.5646051281508563e-10
ENSG00000101966.11,0.29841613144433166,2.583634814030209e-10
ENSG00000118292.7,0.2983745424099237,2.5991236907766445e-10
ENSG00000091262.13,0.2982921896856323,2.630061153812086e-10
ENSG00000100664.9,0.29826738057364927,2.639451236127011e-10
ENSG00000119927.12,0.2982444859679886,2.648145632554721e-10
ENSG00000108506.10,0.29808791066570284,2.7083578495701045e-10
ENSG00000075218.17,0.29804092553125433,2.726684782876279e-10
ENSG00000005471.14,0.297905864607467,2.780041035549304e-10
ENSG00000108846.14,0.2977224065593997,2.854146852528004e-10
ENSG00000103404.13,0.29744198423329804,2.9711488172319035e-10
ENSG00000119950.19,0.29742814003350565,2.9770444089211977e-10
ENSG00000087448.8,0.2973439929692709,3.0131243090523176e-10
ENSG00000075188.7,0.29728944362818854,3.0367404735922175e-10
ENSG00000048028.10,0.2972427580803752,3.05709510188463e-10
ENSG00000025800.12,0.2971898261715264,3.080333709361388e-10
ENSG00000017483.13,0.29705343788565053,3.141006898537789e-10
ENSG00000002746.13,0.29699955219992935,3.1652973893030727e-10
ENSG00000087338.4,0.2968506077266101,3.2333930136990625e-10
ENSG00000100285.9,0.296814850645363,3.249951686016925e-10
ENSG00000073146.14,0.2966365374981967,3.333765748964455e-10
ENSG00000058668.13,0.29663581439393966,3.3341098801888243e-10
ENSG00000102317.16,0.2964850043175672,3.406642025876239e-10
ENSG00000023041.10,0.29639768657161175,3.449336847372292e-10
ENSG00000033030.12,0.2963928932160621,3.451695615478909e-10
ENSG00000094804.8,0.29634159981754754,3.4770350962823104e-10
ENSG00000034510.5,0.2962256626402779,3.5349779281002456e-10
ENSG00000092847.9,0.29612700066675496,3.585025951834664e-10
ENSG00000022267.15,0.29605465130507996,3.6221638502999604e-10
ENSG00000101310.13,0.29603264958152037,3.633531657285113e-10
ENSG00000114030.11,0.29595277276294585,3.67509472502271e-10
ENSG00000089063.13,0.29590666195536997,3.6992981823173974e-10
ENSG00000100068.10,0.29574467847027985,3.785558329108628e-10
ENSG00000116771.5,0.29565599593109565,3.8336095628870234e-10
ENSG00000009844.14,0.2956460899668801,3.839013650260625e-10
ENSG00000115392.10,0.2955342314130366,3.900553469531298e-10
ENSG00000112599.8,0.2955052310751109,3.916664220194e-10
ENSG00000090060.16,0.29547782498422315,3.9319487886677697e-10
ENSG00000109686.15,0.2954746663730064,3.9337140927592335e-10
ENSG00000119953.11,0.2954572484585842,3.9434625806325924e-10
ENSG00000109390.10,0.2954194029998032,3.964725063823036e-10
ENSG00000116752.5,0.29539584070138675,3.9780192115330126e-10
ENSG00000081181.6,0.29536666799946143,3.994538908299173e-10
ENSG00000082213.16,0.2953204409924158,4.02085272969866e-10
ENSG00000075407.16,0.2953160601953653,4.0233551417224647e-10
ENSG00000010256.9,0.29517701013119374,4.103575661641682e-10
ENSG00000061676.13,0.2951351068194429,4.128054034649922e-10
ENSG00000088387.16,0.2951160459235105,4.1392356509432145e-10
ENSG00000100567.11,0.2949918962079515,4.212789299067556e-10
ENSG00000056972.17,0.2949604170286549,4.2316405436414015e-10
ENSG00000113971.17,0.29479383052110647,4.332774670264189e-10
ENSG00000119147.8,0.2947793405758497,4.341681781224913e-10
ENSG00000053254.14,0.2947604376222925,4.353328387619847e-10
ENSG00000074800.12,0.2947311812686674,4.3714139304671484e-10
ENSG00000115520.7,0.29468774277599574,4.3984013900109525e-10
ENSG00000106462.9,0.2944306271017086,4.561491864797942e-10
ENSG00000116035.2,0.29435033750213124,4.613614550194577e-10
ENSG00000087245.11,0.2943353738879291,4.6233925143692134e-10
ENSG00000060069.15,0.2942518386814734,4.678349976359332e-10
ENSG00000111981.4,0.2942406383416309,4.685766766352131e-10
ENSG00000112290.11,0.2941847136446306,4.722971161753036e-10
ENSG00000100053.8,0.2941736052181105,4.730395264535449e-10
ENSG00000075275.15,0.2940054684799866,4.84416188814996e-10
ENSG00000102230.12,0.2939891426540224,4.855349138187997e-10
ENSG00000089916.16,0.29397591932589356,4.864428819817421e-10
ENSG00000054356.12,0.293776121902738,5.003644289038611e-10
ENSG00000081913.12,0.29361966017835933,5.11536199510494e-10
ENSG00000069275.12,0.2934023313820349,5.274573530715857e-10
ENSG00000117523.14,0.29336136042035865,5.305123349293469e-10
ENSG00000105483.15,0.2933213466810923,5.33512546561534e-10
ENSG00000072310.15,0.29325143434152,5.387941854597089e-10
ENSG00000100281.12,0.29324733343093184,5.391055689209199e-10
ENSG00000089250.17,0.2932441778732701,5.393452905551777e-10
ENSG00000048649.12,0.2932112386741857,5.41853814337239e-10
ENSG00000064933.15,0.2932087464064273,5.420440769462661e-10
ENSG00000117724.11,0.29319178096361753,5.433409658742618e-10
ENSG00000060718.17,0.2930878358892872,5.513529625043645e-10
ENSG00000118526.6,0.29301670743170183,5.569015616462347e-10
ENSG00000113569.14,0.29297856542936795,5.598992741633146e-10
ENSG00000112041.11,0.2929568809429359,5.616105229731305e-10
ENSG00000078804.11,0.2929518022473105,5.620120467823234e-10
ENSG00000104064.15,0.2928679574549322,5.686813350359329e-10
ENSG00000119787.12,0.29286386109100815,5.690091372965454e-10
ENSG00000100038.18,0.29286073459480383,5.692594517066471e-10
ENSG00000069966.17,0.29281707071117424,5.727664910958625e-10
ENSG00000117543.18,0.2928140270880917,5.730117335477993e-10
ENSG00000011332.18,0.292755654891317,5.777349262283152e-10
ENSG00000029639.9,0.29233152374431765,6.132087120716398e-10
ENSG00000078304.18,0.2923228241347164,6.139580574307652e-10
ENSG00000102409.9,0.29228246505501737,6.174460691956607e-10
ENSG00000075415.11,0.29207758128434513,6.354523225902442e-10
ENSG00000047932.12,0.2920659703656989,6.364878936442643e-10
ENSG00000004766.14,0.2919427386927785,6.47580467427858e-10
ENSG00000109685.16,0.29186564862248493,6.546149721033727e-10
ENSG00000101441.4,0.29171696794512053,6.683925605818163e-10
ENSG00000119689.13,0.2915739984734637,6.819065621003814e-10
ENSG00000112183.13,0.2915423419741304,6.849345735963471e-10
ENSG00000054690.12,0.29153849327361797,6.853035999693365e-10
ENSG00000056277.14,0.2915309808886924,6.860244696709286e-10
ENSG00000113048.15,0.2914556565500242,6.932932759205846e-10
ENSG00000100632.9,0.29142696339975316,6.960818136249016e-10
ENSG00000118579.10,0.2913203792744919,7.065359605323533e-10
ENSG00000079332.13,0.29111878244777367,7.267282183331621e-10
ENSG00000119938.8,0.29110782059950424,7.278421074618826e-10
ENSG00000092529.21,0.290946995828908,7.443763719569598e-10
ENSG00000112425.12,0.2909246532228052,7.467020876537729e-10
ENSG00000005801.15,0.29092007870268505,7.47179134934926e-10
ENSG00000083535.14,0.29080610351001057,7.591609752725073e-10
ENSG00000084070.10,0.2908010919885013,7.596920843824192e-10
ENSG00000107186.15,0.2907874747653036,7.611370298409692e-10
ENSG00000021574.10,0.29071382605552165,7.689984281744994e-10
ENSG00000105409.14,0.29069121853344304,7.714273881037208e-10
ENSG00000088930.7,0.2905619145435653,7.854638134288276e-10
ENSG00000008282.6,0.29039536205566496,8.039099206558787e-10
ENSG00000072840.11,0.2903433469559956,8.097565138366569e-10
ENSG00000050628.19,0.2902429073585072,8.211632830322874e-10
ENSG00000116661.9,0.2901817858428649,8.281810319994954e-10
ENSG00000080815.17,0.29017435011823767,8.290387413855474e-10
ENSG00000115993.10,0.290080097825778,8.399858361584311e-10
ENSG00000085063.13,0.2900676226495476,8.41445273567791e-10
ENSG00000110395.4,0.2900465023074277,8.439217055294853e-10
ENSG00000085788.12,0.2899472722656057,8.556519029966077e-10
ENSG00000117682.15,0.28981412073886514,8.716412771472673e-10
ENSG00000105854.11,0.2897002597620123,8.855441713606045e-10
ENSG00000117305.13,0.28949857365768705,9.107016398130977e-10
ENSG00000115306.14,0.2894953472067127,9.111096846059054e-10
ENSG00000101850.11,0.2894833727267883,9.126256344207039e-10
ENSG00000103707.8,0.2892976795442192,9.364502020091796e-10
ENSG00000118873.14,0.28924827808918774,9.42889548074655e-10
ENSG00000053900.9,0.2891580088612928,9.547672202220035e-10
ENSG00000021776.9,0.28909617856389663,9.62986651207676e-10
ENSG00000000457.12,0.28909609437804334,9.629978892183755e-10
ENSG00000083290.18,0.2890690521346143,9.666143745255412e-10
ENSG00000112031.14,0.2890574279673868,9.681729812221916e-10
ENSG00000100916.12,0.288902743995366,9.891474335703718e-10
ENSG00000086967.9,0.2888195996828204,1.0006031952758233e-9
ENSG00000084073.7,0.2888126751147545,1.0015630680805225e-9
ENSG00000108306.10,0.28875419471555736,1.0097052947004885e-9
ENSG00000072756.15,0.2886619416256874,1.022680614061209e-9
ENSG00000112282.16,0.28859173921463604,1.0326629354144822e-9
ENSG00000065060.15,0.2885502346726146,1.0386090727094485e-9
ENSG00000117448.12,0.2884594220869993,1.0517355708063285e-9
ENSG00000117318.8,0.2884349061480725,1.055306767527858e-9
ENSG00000115109.12,0.28842966309666485,1.0560720421252816e-9
ENSG00000070018.7,0.28836643337156354,1.0653436060519953e-9
ENSG00000006607.12,0.2883185126576988,1.0724229981407273e-9
ENSG00000104331.7,0.28827929598960766,1.0782505191011286e-9
ENSG00000117748.8,0.2881145651477399,1.1030670445404488e-9
ENSG00000104518.9,0.2880147412784255,1.1183744917693014e-9
ENSG00000023330.13,0.2880114552502292,1.1188818789228535e-9
ENSG00000106299.7,0.2879946569760652,1.1214791530517642e-9
ENSG00000113240.11,0.2879609871058248,1.1267026863556956e-9
ENSG00000107672.13,0.2878519162517038,1.1437867246150575e-9
ENSG00000116731.21,0.2877919204842738,1.1532910250198165e-9
ENSG00000113296.13,0.28778623424277633,1.1541957879499115e-9
ENSG00000119396.9,0.2877034351136253,1.1674487078398393e-9
ENSG00000092208.15,0.2876382040508215,1.1779936642970392e-9
ENSG00000005436.12,0.2872583172390182,1.241267853042909e-9
ENSG00000092148.11,0.28718995707131784,1.2529992224399602e-9
ENSG00000100592.14,0.28706415372310934,1.2748705961972885e-9
ENSG00000017260.18,0.28700992696887634,1.2844120828383647e-9
ENSG00000111669.13,0.28694296060480706,1.541193664195705e-9
ENSG00000082153.16,0.2868415974364239,1.3144745279383758e-9
ENSG00000023228.12,0.2863084641467314,1.4142677354344628e-9
ENSG00000036530.7,0.28630557878671825,1.4148273453241504e-9
ENSG00000118156.11,0.28629750644491886,1.416394102874193e-9
ENSG00000078747.11,0.28625216182633806,1.4252263900560687e-9
ENSG00000112701.16,0.2861759679515488,1.4401881373846009e-9
ENSG00000103966.8,0.2861735483784428,1.4406657452163296e-9
ENSG00000119042.15,0.28614523100338707,1.4462668571218986e-9
ENSG00000115137.10,0.28610672679848836,1.4539168427999432e-9
ENSG00000108370.14,0.2860035513210714,1.4746099229599616e-9
ENSG00000100387.8,0.28593203354594915,1.4891212272192184e-9
ENSG00000008086.9,0.2858992207183156,1.495825432196148e-9
ENSG00000110169.9,0.285889372456869,1.4978433082952537e-9
ENSG00000101197.11,0.28583714786395487,1.5085882143574606e-9
ENSG00000104497.12,0.2857541868709602,1.525811036286296e-9
ENSG00000111490.11,0.28572866380189793,1.5311479656439646e-9
ENSG00000113657.11,0.28572108397412893,1.5327364125367956e-9
ENSG00000100030.13,0.2856625011981331,1.5450672588806231e-9
ENSG00000093167.16,0.28558335226243486,1.561880098910751e-9
ENSG00000080561.12,0.28556614434156696,1.5655588535344757e-9
ENSG00000081377.15,0.28542729173807785,1.595552608958068e-9
ENSG00000118482.10,0.28533180602687297,1.6165016565037573e-9
ENSG00000018408.13,0.28529881008672675,1.6238026944702868e-9
ENSG00000118407.13,0.2852095308883586,1.643718483022517e-9
ENSG00000077063.9,0.2852081504009403,1.6440282871938342e-9
ENSG00000106327.11,0.28517388526444476,1.6517361454309779e-9
ENSG00000104218.12,0.2851338846243674,1.660778590347138e-9
ENSG00000112144.14,0.28502180497488067,1.686371831134873e-9
ENSG00000080854.13,0.28501552896620086,1.6878162162837926e-9
ENSG00000102886.13,0.28498812002781737,1.694138308074645e-9
ENSG00000104164.9,0.284945921482775,1.7039167191892496e-9
ENSG00000057019.14,0.2849128402648257,1.711620728908925e-9
ENSG00000108256.7,0.284868057956553,1.7221036123793489e-9
ENSG00000109270.11,0.28486420303047877,1.7230089027950717e-9
ENSG00000089091.15,0.28482544482417116,1.7321365931695781e-9
ENSG00000066777.7,0.28459332213941635,1.7877929493821424e-9
ENSG00000103490.13,0.28449148704179356,1.812754510867485e-9
ENSG00000008513.13,0.2844757700011257,1.816637052935774e-9
ENSG00000088727.11,0.28447053019039853,1.8179332241948395e-9
ENSG00000118690.11,0.2843761340554953,1.8414383680845226e-9
ENSG00000056050.6,0.28428516791002806,1.8643684689777643e-9
ENSG00000112367.9,0.28417769401070875,1.8918171045718505e-9
ENSG00000008735.13,0.28410888794597594,1.9095956219583456e-9
ENSG00000108559.10,0.2840891364692312,1.914729019701714e-9
ENSG00000113575.8,0.28408711475567844,1.915255217158738e-9
ENSG00000000003.13,0.2839526272865845,1.9505757625710087e-9
ENSG00000109321.9,0.28381726133313046,1.986765301745838e-9
ENSG00000112739.15,0.2837721455772045,1.9989710115427348e-9
ENSG00000038002.7,0.28372326997918906,2.012276066203649e-9
ENSG00000006555.9,0.28368571521428676,2.0225577009190065e-9
ENSG00000001629.8,0.2836684802750176,2.0272932886789296e-9
ENSG00000108946.13,0.2836420163992148,2.0345856411523367e-9
ENSG00000106733.19,0.2835454821884947,2.0614029790675627e-9
ENSG00000114812.11,0.28352164813697084,2.068076747664234e-9
ENSG00000114120.10,0.28341667697745854,2.097720162248061e-9
ENSG00000070759.15,0.2833251384186136,2.1239066152044694e-9
ENSG00000103479.13,0.28313865545467864,2.17823917851054e-9
ENSG00000085224.19,0.28308208596457785,2.1949859724572295e-9
ENSG00000114023.14,0.2829579610383658,2.2321709716086146e-9
ENSG00000117308.13,0.28286503440262023,2.2604091977919433e-9
ENSG00000103154.8,0.2827610827837956,2.292408596310623e-9
ENSG00000058799.12,0.28270478372819285,2.3099222266244013e-9
ENSG00000100902.9,0.28264449815974746,2.328819973919644e-9
ENSG00000106927.10,0.28264416870744663,2.3289236586293568e-9
ENSG00000071243.14,0.2825989483454582,2.343197936411868e-9
ENSG00000110148.8,0.28238975408553546,2.4103448814891377e-9
ENSG00000068912.12,0.28214319772497237,2.491883734686688e-9
ENSG00000090932.9,0.28207102601599665,2.516253967575506e-9
ENSG00000100031.17,0.2820298795067482,2.5302512803969846e-9
ENSG00000091009.7,0.281996191398058,2.5417676132722983e-9
ENSG00000112494.8,0.281785506274567,2.6149530764088446e-9
ENSG00000110075.13,0.28173442385134845,2.6330032112288834e-9
ENSG00000115641.17,0.28170479136460297,2.6435292967230715e-9
ENSG00000032219.17,0.2813900776523892,2.757872556743208e-9
ENSG00000086189.8,0.2812848571692956,2.7971614829871244e-9
ENSG00000119048.6,0.2812410515216732,2.813677991803888e-9
ENSG00000089682.15,0.28114990714786414,2.8483469748918907e-9
ENSG00000100300.16,0.2806523679950178,3.0450295567018393e-9
ENSG00000114098.16,0.2805830180859801,3.073469767877666e-9
ENSG00000023287.11,0.2805534965393802,3.085654529707326e-9
ENSG00000034693.13,0.28048874759346537,3.1125434484600006e-9
ENSG00000089876.10,0.28033219444823654,3.1784995257688797e-9
ENSG00000112293.13,0.28024767747885604,3.2146682221566757e-9
ENSG00000085433.14,0.28019125890737034,3.2390342275573954e-9
ENSG00000118729.11,0.28018691406269736,3.2409180882358735e-9
ENSG00000006432.14,0.28011925013243366,3.270393717174428e-9
ENSG00000065328.15,0.28004304498074856,3.3039014799095285e-9
ENSG00000054967.11,0.2800360275490728,3.3070037715643453e-9
ENSG00000066654.11,0.2800157272125964,3.315994138988106e-9
ENSG00000100197.19,0.2800101064447902,3.3184875852482692e-9
ENSG00000104419.13,0.28000455343989616,3.3209527571559997e-9
ENSG00000100060.16,0.2799526786176904,3.344067778241745e-9
ENSG00000076344.14,0.2797623650076876,3.4302142852772025e-9
ENSG00000047662.4,0.2796525340801673,3.4809055306110808e-9
ENSG00000088280.17,0.27960532220255413,3.5029182939568372e-9
ENSG00000102924.10,0.27943478517772247,3.583562485516116e-9
ENSG00000007402.10,0.2792183360989763,3.688514494608743e-9
ENSG00000117625.12,0.2792154014383056,3.689957741323912e-9
ENSG00000006695.9,0.2791181988495177,3.738072099446344e-9
ENSG00000077157.19,0.27884161952825354,3.878329282809668e-9
ENSG00000099251.13,0.2786034727838353,4.003175357948414e-9
ENSG00000119326.13,0.27859608299438476,4.007111076863897e-9
ENSG00000099624.6,0.2784997385293805,4.0587677386130885e-9
ENSG00000118094.10,0.2784977061629727,4.059864350979764e-9
ENSG00000011258.14,0.2784700313540552,4.074825590863072e-9
ENSG00000051382.7,0.27844482542190635,4.088498655275018e-9
ENSG00000100372.13,0.2784360439092368,4.093272667416765e-9
ENSG00000047648.20,0.27835817326872503,4.135843742524411e-9
ENSG00000016402.11,0.27829243037430346,4.172118725008423e-9
ENSG00000115091.10,0.2782847876031347,4.1763557471080034e-9
ENSG00000087470.16,0.27818986416869634,4.2293287184849124e-9
ENSG00000100376.10,0.2780873486812501,4.2872703534890105e-9
ENSG00000064703.10,0.27807136369205815,4.29637415000371e-9
ENSG00000075035.8,0.2779533343730151,4.364177095033201e-9
ENSG00000011426.9,0.27793893098308986,4.372521947647699e-9
ENSG00000083520.13,0.277892067664137,4.399780237167912e-9
ENSG00000104067.15,0.27785850636317777,4.419402530447195e-9
ENSG00000092841.17,0.2778120884545555,4.4466816127502086e-9
ENSG00000048540.13,0.27774920492389793,4.483897859319305e-9
ENSG00000100767.14,0.2777435376090968,4.48726673486261e-9
ENSG00000075089.8,0.27759086516231835,4.578950597189567e-9
ENSG00000103089.7,0.2775595065374952,4.5980058909142956e-9
ENSG00000096063.13,0.2775264117894304,4.618199547411733e-9
ENSG00000027001.8,0.2775024968633617,4.632845385498344e-9
ENSG00000110958.14,0.2774860079703985,4.642969637744616e-9
ENSG00000109381.18,0.2774414004727592,4.670466481751833e-9
ENSG00000112796.8,0.2774370174163164,4.6731767789483345e-9
ENSG00000110429.12,0.2774290372872103,4.678115270773782e-9
ENSG00000049860.12,0.277411986647098,4.68868399932173e-9
ENSG00000008294.19,0.27737786532937986,4.709903446754514e-9
ENSG00000028839.8,0.2773529420593829,4.725461609122608e-9
ENSG00000095261.12,0.2772545510732141,4.787369561999237e-9
ENSG00000081087.13,0.2771254594625494,4.869788297195156e-9
ENSG00000117650.11,0.2769739299403089,4.968288554491435e-9
ENSG00000116260.15,0.27689944155535384,5.01741450307341e-9
ENSG00000102781.12,0.27687878853515957,5.031118593179946e-9
ENSG00000083857.12,0.27686508726663983,5.040229939347924e-9
ENSG00000113595.13,0.2767690834989045,5.1045227573278956e-9
ENSG00000109756.7,0.2765919808649062,5.225219321177918e-9
ENSG00000101290.12,0.27647418806949225,5.307023135581792e-9
ENSG00000111145.6,0.27645466493194554,5.3207008155350515e-9
ENSG00000100505.12,0.27637349703342895,5.377933399870641e-9
ENSG00000116016.12,0.27628897918330597,5.438162254656208e-9
ENSG00000115419.11,0.2762432831394754,5.470997856487323e-9
ENSG00000113593.10,0.2761898969999479,5.509602773793685e-9
ENSG00000104522.14,0.2761494175778698,5.5390504070812454e-9
ENSG00000074266.16,0.27612821757138095,5.554533633602684e-9
ENSG00000101489.17,0.276008317247231,5.642894544978517e-9
ENSG00000117399.12,0.2759912447420532,5.655586483401306e-9
ENSG00000115808.10,0.27595860129744976,5.679931161291136e-9
ENSG00000056586.14,0.2759531305720694,5.6840210202812716e-9
ENSG00000118513.17,0.2758978056853082,5.7255420886135875e-9
ENSG00000113391.15,0.2758283969312761,5.778049002179733e-9
ENSG00000052126.13,0.2758000536057758,5.799624356293646e-9
ENSG00000010818.7,0.27575845586646397,5.831430639776273e-9
ENSG00000110318.12,0.2757580588410119,5.831735024766724e-9
ENSG00000073910.18,0.2756559873014839,5.9105026642768944e-9
ENSG00000114124.2,0.27550289226975894,6.030581312157424e-9
ENSG00000070985.12,0.27543665093085873,6.083266936457175e-9
ENSG00000117906.12,0.2753225526328205,6.175063870763361e-9
ENSG00000104375.14,0.2752760855671032,6.212832104848875e-9
ENSG00000010072.14,0.27527400108105654,6.214531603076271e-9
ENSG00000081870.10,0.2752107743328403,6.266295534901259e-9
ENSG00000060656.18,0.27506574654639476,6.3866138349560725e-9
ENSG00000104442.8,0.2749776121689437,6.460822722350932e-9
ENSG00000006007.10,0.2749703278744551,6.466993330349936e-9
ENSG00000108953.15,0.27493837474190197,6.494128738698191e-9
ENSG00000080947.13,0.27471330284879397,6.688416216291051e-9
ENSG00000104231.9,0.2747112083769277,6.690250404812782e-9
ENSG00000101546.11,0.274597453400613,6.790604445675019e-9
ENSG00000114670.12,0.27451765375492587,6.861872319011855e-9
ENSG00000115750.15,0.2745095173828781,6.869179380776722e-9
ENSG00000007952.16,0.27437456697910423,6.991480248711104e-9
ENSG00000014914.18,0.27427047761519807,7.087251733499517e-9
ENSG00000111707.10,0.2742288337237304,7.125922828991597e-9
ENSG00000108448.19,0.27413608438038184,7.212787430581266e-9
ENSG00000107566.12,0.2741083544993002,7.238956559075118e-9
ENSG00000102144.12,0.2739496080451774,7.390548423737702e-9
ENSG00000083845.7,0.2739348887346862,7.4047591671591845e-9
ENSG00000115977.17,0.27392538650835574,7.41394714213161e-9
ENSG00000094975.12,0.2739222451507057,7.416987039918218e-9
ENSG00000006837.10,0.27382938704320353,7.50739353302321e-9
ENSG00000075426.10,0.2737575876301145,7.578028436513606e-9
ENSG00000107771.14,0.2735808220571651,7.754682334214634e-9
ENSG00000117242.7,0.2735603115971911,7.77543636118558e-9
ENSG00000106617.12,0.2735379908139487,7.798083363275525e-9
ENSG00000117139.15,0.27352956848050936,7.806645386695716e-9
ENSG00000111445.12,0.2734760679507466,7.861246344631929e-9
ENSG00000108423.13,0.2734252730356302,7.913428350416195e-9
ENSG00000092531.8,0.27342048126219676,7.918368263418608e-9
ENSG00000069869.14,0.27339718258629736,7.942429840370603e-9
ENSG00000105793.14,0.2731493057516011,8.202849373113228e-9
ENSG00000067057.15,0.27312232979063483,8.231684498689298e-9
ENSG00000117133.9,0.27308319380817503,8.273692359702439e-9
ENSG00000015475.17,0.2729692893972367,8.397140651794542e-9
ENSG00000101144.11,0.2729161662762631,8.455323297944616e-9
ENSG00000113790.9,0.2728213788373953,8.560110041859697e-9
ENSG00000075790.9,0.2728039582886072,8.579504692794692e-9
ENSG00000117600.11,0.2727959568348749,8.588427134640714e-9
ENSG00000005961.16,0.27279222916655194,8.59258693616574e-9
ENSG00000115364.12,0.2727918688792682,8.592989093497147e-9
ENSG00000093009.8,0.27269782751254457,8.698585205061294e-9
ENSG00000070019.4,0.27254800944158536,8.869412759221687e-9
ENSG00000005001.8,0.27247946826330177,8.948644990092772e-9
ENSG00000011566.13,0.2724697091279339,8.95998197109272e-9
ENSG00000105928.12,0.27244580153083053,8.987813744784618e-9
ENSG00000116539.9,0.2724425940069039,8.991554115219485e-9
ENSG00000100483.12,0.27227862437242856,9.184784977920477e-9
ENSG00000107020.8,0.2722703507235935,9.194640966830293e-9
ENSG00000077152.8,0.27222637023743174,9.247204966931398e-9
ENSG00000108091.10,0.2722085008618265,9.268644903127616e-9
ENSG00000105926.14,0.2719625806854219,9.568639797411785e-9
ENSG00000103121.7,0.2719464839377761,9.588600599674768e-9
ENSG00000100116.15,0.2719253264246311,9.614898369697086e-9
ENSG00000041880.13,0.27181597359848814,9.751936209122918e-9
ENSG00000114115.8,0.271800831596613,9.771060216519604e-9
ENSG00000107562.15,0.27176658634388434,9.814445271335107e-9
ENSG00000089177.16,0.27171230627456455,9.883594799409005e-9
ENSG00000092969.10,0.27168311438410575,9.920978400326238e-9
ENSG00000060688.11,0.2716734116493221,9.933434175556318e-9
ENSG00000073417.13,0.271515336007678,1.0138508264926881e-8
ENSG00000067992.11,0.27141203287536714,1.0274734216097073e-8
ENSG00000091656.14,0.2714033493742354,1.0286265588057954e-8
ENSG00000113361.11,0.2712508530559515,1.04908298492136e-8
ENSG00000006210.6,0.27122149935325196,1.0530655671924426e-8
ENSG00000106610.13,0.27119271677700185,1.0569848773099512e-8
ENSG00000102893.14,0.2711741794961905,1.0595165654895072e-8
ENSG00000070214.14,0.2710806157860755,1.072384713125019e-8
ENSG00000069122.17,0.2710669912906859,1.074271117552595e-8
ENSG00000088448.13,0.2709397525171852,1.0920440446814559e-8
ENSG00000092051.15,0.270897755723992,1.097972485221899e-8
ENSG00000004700.14,0.2708628821864436,1.102919053039645e-8
ENSG00000109606.11,0.27070579942806994,1.1254689651235049e-8
ENSG00000107738.18,0.2705398794959285,1.1497722048053738e-8
ENSG00000004779.8,0.2705304933419556,1.151162130079043e-8
ENSG00000058085.13,0.27048414297492557,1.158049698993414e-8
ENSG00000010438.15,0.2703780157834323,1.1739705994772652e-8
ENSG00000023572.7,0.27025760104950136,1.1922915793252595e-8
ENSG00000081014.9,0.27019243826583855,1.2023211647478658e-8
ENSG00000055147.16,0.2701412227256457,1.2102613370683571e-8
ENSG00000112936.17,0.27012328961648685,1.2130535696398827e-8
ENSG00000029364.10,0.27001870200917816,1.2294628304946344e-8
ENSG00000082996.18,0.2700038714779766,1.2318069938447048e-8
ENSG00000075131.8,0.269955396837956,1.2394992857778907e-8
ENSG00000108839.10,0.2698523285329941,1.2560097655696237e-8
ENSG00000005022.5,0.2697293716313842,1.4583721276795363e-8
ENSG00000115738.8,0.2697273844479307,1.2763101697886361e-8
ENSG00000111907.19,0.26968588039712527,1.2831235959025759e-8
ENSG00000114744.7,0.26967207094892753,1.2853983930062546e-8
ENSG00000099256.17,0.2696707203414847,1.2856210848101585e-8
ENSG00000083544.12,0.2696690244527724,1.2859007604203385e-8
